OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date,Occurence_Time
3905,1154963,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0444,2016-02-06T08:00:00.000Z,00:14:10
3906,1154964,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1278,2016-02-02T08:00:00.000Z,00:00:10
3907,1154965,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2016-02-05T08:00:00.000Z,00:16:25
3908,1154969,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1654,2016-02-08T08:00:00.000Z,00:22:00
3909,1154970,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,4,4C,1293,2016-01-24T08:00:00.000Z,00:11:05
3910,1154971,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0877,2016-02-08T08:00:00.000Z,00:17:30
3911,1154973,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0746,2016-02-09T08:00:00.000Z,00:16:00
3912,1154980,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0348,2016-02-04T08:00:00.000Z,00:20:50
3913,1154982,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6D,0861,2016-02-03T08:00:00.000Z,00:14:35
3914,1154985,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,5,5B,1602,2016-02-10T08:00:00.000Z,00:09:25
3915,1154986,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5C,1639,2016-02-07T08:00:00.000Z,00:17:55
3916,1154987,2604,43,FRAUD,530.5(A) GET CRED W/OTH ID-MIS,3,3A,0764,2016-01-14T08:00:00.000Z,00:12:00
3917,1154993,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2B,0564,2016-02-09T08:00:00.000Z,00:08:15
3918,1154995,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0619,2016-02-09T08:00:00.000Z,00:17:40
3919,1154996,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,5,5B,1621,2016-02-08T08:00:00.000Z,00:17:00
3920,1154997,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1268,2016-02-09T08:00:00.000Z,00:22:00
3921,1154999,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0115,2016-02-09T08:00:00.000Z,00:10:30
3922,1155001,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1637,2016-02-09T08:00:00.000Z,00:20:00
3923,1155002,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0419,2016-01-31T08:00:00.000Z,00:23:00
3924,1155003,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4B,0976,2016-02-07T08:00:00.000Z,00:23:00
3925,1155004,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0825,2016-02-04T08:00:00.000Z,00:17:30
3926,1155005,3699,19,SEX REGISTRATI,290.012(A) FAIL TO REG-ANNUAL,3,3A,0701,2016-01-25T08:00:00.000Z,00:16:00
3927,1155008,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,4,4B,0987,2016-01-19T08:00:00.000Z,00:16:46
3928,1155009,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1C,0449,2016-02-06T08:00:00.000Z,00:20:15
3929,1155012,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0876,2016-02-05T08:00:00.000Z,00:01:00
3930,1155014,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0736,2016-02-05T08:00:00.000Z,00:20:00
3931,1155016,2310,0,LARCENY,1708 US THEFT OF MAIL,6,6B,1077,2016-02-03T08:00:00.000Z,00:11:50
3932,1155017,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1269,2016-02-09T08:00:00.000Z,00:14:00
3933,1155018,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1644,2016-02-05T08:00:00.000Z,00:04:00
3934,1155020,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0567,2016-01-28T08:00:00.000Z,00:19:45
3935,1155022,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4C,1293,2016-01-30T08:00:00.000Z,00:12:00
3936,1155025,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,5,5A,1501,2016-02-08T08:00:00.000Z,00:13:00
3937,1155029,2310,0,LARCENY,1708 US THEFT OF MAIL,4,4C,1265,2016-02-08T08:00:00.000Z,00:16:35
3938,1155032,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3A,0765,2016-02-10T08:00:00.000Z,00:03:30
3939,1155034,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2B,0546,2016-02-01T08:00:00.000Z,00:23:27
3940,1155038,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,5,5A,1396,2016-01-28T08:00:00.000Z,00:08:17
3941,1155040,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1132,2016-02-08T08:00:00.000Z,00:16:15
3942,1155041,2310,0,LARCENY,1708 US THEFT OF MAIL,4,4C,1298,2016-01-08T08:00:00.000Z,00:13:00
3943,1155042,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,3,3A,0761,2016-01-29T08:00:00.000Z,00:20:45
3944,1155043,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0785,2016-02-09T08:00:00.000Z,00:23:00
3945,1155052,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,3,3A,0762,2016-02-09T08:00:00.000Z,00:23:17
3946,1155057,2999,03,VANDALISM,594(B)(1) VANDALISM GRAF >$400,2,2B,0527,2016-02-06T08:00:00.000Z,00:07:55
3947,1155058,2999,03,VANDALISM,594(B)(1) VANDALISM GRAF >$400,6,6C,1132,2016-02-05T08:00:00.000Z,00:23:30
3948,1155062,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1153,2016-02-09T08:00:00.000Z,00:18:10
3949,1155065,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4C,1292,2016-02-09T08:00:00.000Z,00:08:00
3950,1155066,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1084,2016-02-07T08:00:00.000Z,00:13:35
3951,1155068,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4A,0956,2016-02-07T08:00:00.000Z,00:14:00
3952,1155070,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,6,6D,0861,2016-02-09T08:00:00.000Z,00:11:22
3953,1155071,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,2,2C,0567,2016-02-06T08:00:00.000Z,00:01:00
3954,1155072,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0327,2016-01-26T08:00:00.000Z,00:09:15
3955,1155075,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,4,4A,0905,2016-02-08T08:00:00.000Z,00:17:15
3956,1155076,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6E,1116,2016-02-05T08:00:00.000Z,00:17:55
3957,1155077,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1421,2016-02-08T08:00:00.000Z,00:09:40
3958,1155083,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0338,2016-02-08T08:00:00.000Z,00:22:30
3959,1155084,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4C,1265,2016-01-22T08:00:00.000Z,00:18:00
3960,1155085,2399,2,LARCENY,484 PC PETTY THEFT,5,5A,1391,2016-02-04T08:00:00.000Z,00:13:20
3961,1155087,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4B,1346,2016-02-09T08:00:00.000Z,00:03:10
3962,1155088,2310,0,LARCENY,1708 US THEFT OF MAIL,2,2C,0603,2016-02-08T08:00:00.000Z,00:07:20
3963,1155090,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,3,3B,0746,2016-02-08T08:00:00.000Z,00:12:00
3964,1155092,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0752,2016-02-07T08:00:00.000Z,00:01:30
3965,1155093,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,3,3B,0777,2016-02-06T08:00:00.000Z,00:23:15
3966,1155094,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0787,2016-02-05T08:00:00.000Z,00:17:30
3967,1155096,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1B,0401,2016-02-10T08:00:00.000Z,00:15:20
3968,1155100,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0556,2016-02-03T08:00:00.000Z,00:19:00
3969,1155101,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0303,2016-02-10T08:00:00.000Z,00:03:00
3970,1155106,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0443,2016-02-09T08:00:00.000Z,00:17:30
3971,1155107,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1264,2016-02-09T08:00:00.000Z,00:19:00
3972,1155108,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6B,1084,2016-02-09T08:00:00.000Z,00:14:00
3973,1155112,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,3,3M,0742,2016-02-10T08:00:00.000Z,00:09:02
3974,1155113,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0888,2016-02-09T08:00:00.000Z,00:22:37
3975,1155115,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,2,2A,0502,2016-02-10T08:00:00.000Z,00:12:46
3976,1155116,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6D,0821,2016-02-10T08:00:00.000Z,00:17:43
3977,1155119,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0304,2016-02-10T08:00:00.000Z,00:11:00
3978,1155122,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,UI,UI,UI,2016-02-09T08:00:00.000Z,00:09:41
3979,1155123,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3B,0777,2016-02-06T08:00:00.000Z,00:16:55
3980,1155124,2799,0,EMBEZZLEMENT,503 PC EMBEZZLEMENT,6,6E,1101,2016-02-10T08:00:00.000Z,00:15:58
3981,1155125,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6A,1061,2016-02-10T08:00:00.000Z,00:17:20
3982,1155128,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,3,3A,0784,2016-02-09T08:00:00.000Z,00:14:25
3983,1155135,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1147,2016-02-09T08:00:00.000Z,00:02:24
3984,1155136,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,1,1C,0429,2016-02-05T08:00:00.000Z,00:23:45
3985,1155138,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3B,0767,2016-02-01T08:00:00.000Z,00:00:55
3986,1155139,7000,83,RELEASE,849(B)(1) CERTIFICATE OF RELEA,5,5A,1371,2016-02-10T08:00:00.000Z,00:14:36
3987,1155143,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,5,5B,1369,2016-02-10T08:00:00.000Z,00:09:42
3988,1155144,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,3,3B,0747,2016-01-22T08:00:00.000Z,00:21:00
3989,1155145,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,4,4C,1292,2016-02-03T08:00:00.000Z,00:23:05
3990,1155146,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0737,2016-02-07T08:00:00.000Z,00:16:00
3991,1155147,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,6,6E,0876,2016-02-09T08:00:00.000Z,00:13:15
3992,1155148,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,2,2A,0508,2016-02-08T08:00:00.000Z,00:09:00
3993,1155149,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,2,2A,0238,2016-02-07T08:00:00.000Z,00:08:05
3994,1155150,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,2,2B,0525,2016-02-08T08:00:00.000Z,00:00:05
3995,1155151,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,2,2B,0531,2016-02-10T08:00:00.000Z,00:08:10
3996,1155152,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,2,2A,0516,2016-02-05T08:00:00.000Z,00:23:00
3997,1155153,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,6,6B,1004,2016-02-05T08:00:00.000Z,00:00:00
3998,1155154,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0742,2016-02-08T08:00:00.000Z,00:10:45
3999,1155155,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0602,2016-02-04T08:00:00.000Z,00:19:30
4000,1155156,5404,10,TRAFFIC,23153(A) DUI ALCOHOL W/INJ,5,5A,1363,2016-02-08T08:00:00.000Z,00:17:25
1,1147173,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0744,2016-01-01T08:00:00.000Z,00:00:23
2,1147207,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,3,3A,0721,2016-01-01T08:00:00.000Z,00:01:46
3,1147225,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,6,6B,1088,2016-01-01T08:00:00.000Z,00:01:31
4,1147227,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,3,3B,0746,2016-01-01T08:00:00.000Z,00:01:51
5,1147229,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0766,2016-01-01T08:00:00.000Z,00:02:23
6,1147231,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0707,2016-01-01T08:00:00.000Z,00:03:11
7,1147233,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3B,0746,2016-01-01T08:00:00.000Z,00:03:07
8,1147234,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2B,0531,2016-01-01T08:00:00.000Z,00:00:10
9,1147236,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,5,5A,1393,2016-01-01T08:00:00.000Z,00:00:06
10,1147252,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0612,2016-01-01T08:00:00.000Z,00:01:00
11,1147258,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5C,1651,2016-01-01T08:00:00.000Z,00:10:25
12,1147260,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1C,0406,2016-01-01T08:00:00.000Z,00:12:00
13,1147263,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,2,2C,0616,2016-01-01T08:00:00.000Z,00:12:30
14,1147267,3522,11,NARCOTIC,11351 HS POSS/SALE OPIATE/NARC,6,6B,1064,2016-01-01T08:00:00.000Z,00:07:35
15,1147269,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0563,2016-01-01T08:00:00.000Z,00:03:19
16,1147270,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,1,1C,0419,2016-01-01T08:00:00.000Z,00:11:44
17,1147278,2999,03,VANDALISM,594(B)(1) VANDALISM GRAF >$400,2,2C,0618,2016-02-10T08:00:00.000Z,00:06:00
18,1147279,5404,10,TRAFFIC,23153(A) DUI ALCOHOL W/INJ,2,2A,0204,2016-01-01T08:00:00.000Z,00:16:00
19,1147280,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0516,2016-01-01T08:00:00.000Z,00:18:43
20,1147281,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,1,1B,0435,2016-01-01T08:00:00.000Z,00:14:28
21,1147283,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,UI,UI,UI,2016-01-01T08:00:00.000Z,00:15:47
22,1147291,3699,24,SEX REGISTRATI,290.013 FAIL TO REG-CHG ADDR,3,3B,0748,2016-01-01T08:00:00.000Z,00:18:44
23,1147294,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0619,2016-01-01T08:00:00.000Z,00:15:52
24,1147298,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0616,2016-01-01T08:00:00.000Z,00:18:33
25,1147299,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2B,0563,2016-01-01T08:00:00.000Z,00:15:02
26,1147305,3599,62,NARCOTICS,11377(A) POSS DAN DRUG/SUPER X,3,3A,0725,2016-01-02T08:00:00.000Z,00:00:20
27,1147306,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0747,2016-01-01T08:00:00.000Z,00:01:48
28,1147307,2803,04,STOLEN PROP,496D(A) PURCH STLN VEH-FEL,2,2B,0553,2016-01-01T08:00:00.000Z,00:02:28
29,1147309,5202,27,WEAPON OFFENSE,25400(C)(6)(B) CCW-NOT REG OWN,1,1C,0429,2016-01-01T08:00:00.000Z,00:22:22
30,1147322,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5A,1396,2016-01-01T08:00:00.000Z,00:14:00
31,1147327,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2B,0525,2016-01-01T08:00:00.000Z,00:03:40
32,1147328,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2B,0564,2016-01-02T08:00:00.000Z,00:05:19
33,1147333,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,2,2B,0546,2016-01-02T08:00:00.000Z,00:00:47
34,1147335,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,5,5C,1623,2016-01-02T08:00:00.000Z,00:03:03
35,1147336,5404,16,TRAFFIC,23152(E) DUI DRUGS,5,5C,1605,2016-01-01T08:00:00.000Z,00:20:21
36,1147339,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1623,2016-01-01T08:00:00.000Z,00:10:00
37,1147341,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0876,2016-01-01T08:00:00.000Z,00:01:00
38,1147345,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1255,2016-01-01T08:00:00.000Z,00:14:00
39,1147348,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4C,1287,2016-01-01T08:00:00.000Z,00:23:35
40,1147354,2099,9,ARSON,452(D)PC CAUSE FIRE OF PROPERT,6,6D,0841,2016-01-02T08:00:00.000Z,00:08:28
41,1147366,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1034,2016-01-01T08:00:00.000Z,00:03:00
42,1147369,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2A,0516,2016-01-02T08:00:00.000Z,00:12:02
43,1147371,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2A,0512,2016-01-01T08:00:00.000Z,00:01:44
44,1147373,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,3,3M,0734,2016-01-02T08:00:00.000Z,00:00:49
45,1147374,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,3,3M,0734,2016-01-02T08:00:00.000Z,00:00:52
46,1147375,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,3,3M,0734,2016-01-02T08:00:00.000Z,00:01:30
47,1147377,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,3,3M,0734,2016-01-02T08:00:00.000Z,00:00:57
48,1147378,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,3,3M,0734,2016-01-02T08:00:00.000Z,00:01:09
49,1147381,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,3,3M,0734,2016-01-02T08:00:00.000Z,00:01:23
50,1147388,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6B,1084,2016-01-01T08:00:00.000Z,00:22:36
51,1147389,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3B,0766,2016-01-02T08:00:00.000Z,00:10:18
52,1147394,3599,62,NARCOTICS,11377(A) POSS DAN DRUG/SUPER X,5,5B,1369,2016-01-01T08:00:00.000Z,00:16:40
53,1147399,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,2,2B,0552,2016-01-01T08:00:00.000Z,00:09:39
54,1147411,3599,62,NARCOTICS,11377(A) POSS DAN DRUG/SUPER X,UI,UI,UI,2016-01-02T08:00:00.000Z,00:01:02
55,1147412,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0747,2016-01-02T08:00:00.000Z,00:02:47
56,1147414,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0233,2016-01-01T08:00:00.000Z,00:23:00
57,1147416,2803,04,STOLEN PROP,496D(A) PURCH STLN VEH-FEL,2,2A,0204,2016-01-02T08:00:00.000Z,00:13:49
58,1147417,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,1,1A,0307,2016-01-02T08:00:00.000Z,00:13:52
59,1147420,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0502,2016-01-02T08:00:00.000Z,00:15:05
60,1147423,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6C,1441,2016-01-02T08:00:00.000Z,00:16:35
61,1147429,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3B,0746,2016-01-01T08:00:00.000Z,00:21:34
62,1147433,4801,5,OBSTRUCTING,69 PC RESIST/OBSTRCT EXEC OFC,5,5A,1503,2016-01-02T08:00:00.000Z,00:18:20
63,1147435,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0438,2016-01-02T08:00:00.000Z,00:17:30
64,1147439,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0768,2016-01-02T08:00:00.000Z,00:22:30
65,1147442,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,2,2A,0233,2016-01-02T08:00:00.000Z,00:21:20
66,1147443,3599,36,NARCOTICS,11364.1(A) POSS UNLAWFUL PARAP,4,4B,0969,2016-01-02T08:00:00.000Z,00:22:23
67,1147444,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,4,4C,1287,2016-01-02T08:00:00.000Z,00:22:42
68,1147445,5404,8,TRAFFIC,23154(A) VC .01 BA ON PROB-DUI,3,3M,0744,2016-01-03T08:00:00.000Z,00:01:26
69,1147446,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2B,0545,2016-01-01T08:00:00.000Z,00:01:51
70,1147448,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3A,0701,2016-01-01T08:00:00.000Z,00:09:27
71,1147456,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6A,1042,2016-01-02T08:00:00.000Z,00:05:06
72,1147459,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2B,0564,2016-01-02T08:00:00.000Z,00:10:52
73,1147460,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0232,2016-01-02T08:00:00.000Z,00:13:26
74,1147461,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0509,2016-01-02T08:00:00.000Z,00:16:00
75,1147462,2605,8,FRAUD,484G(B) PC ACCESS CARD FRAUD,1,1B,0444,2016-01-02T08:00:00.000Z,00:18:16
76,1147463,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2A,0222,2016-01-02T08:00:00.000Z,00:10:00
77,1147464,1299,3,ROBBERY,212.5(A)ROBBERY-INHAB DWELLING,1,1C,0447,2016-01-02T08:00:00.000Z,00:13:08
78,1147466,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0744,2016-01-02T08:00:00.000Z,00:23:42
79,1147467,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0735,2016-01-03T08:00:00.000Z,00:00:46
80,1147468,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6C,1136,2016-01-03T08:00:00.000Z,00:01:41
81,1147470,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1018,2016-01-03T08:00:00.000Z,00:02:35
82,1147473,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,6,6A,1042,2016-01-02T08:00:00.000Z,00:15:26
83,1147474,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,5,5B,1369,2016-01-01T08:00:00.000Z,00:20:59
84,1147477,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,1,1A,0103,2016-01-02T08:00:00.000Z,00:19:08
85,1147478,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2B,0532,2016-01-01T08:00:00.000Z,00:13:37
86,1147479,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,3,3M,0745,2016-01-01T08:00:00.000Z,00:03:03
87,1147480,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,4,4C,1269,2016-01-03T08:00:00.000Z,00:08:36
88,1147483,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2B,0563,2016-01-03T08:00:00.000Z,00:03:45
89,1147491,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0510,2016-01-03T08:00:00.000Z,00:09:24
90,1147493,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2C,0604,2016-01-03T08:00:00.000Z,00:03:29
91,1147494,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,5,5C,1637,2016-01-02T08:00:00.000Z,00:23:28
92,1147495,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,3,3M,0732,2016-01-01T08:00:00.000Z,00:10:00
93,1147496,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,4,4B,0969,2016-01-02T08:00:00.000Z,00:22:50
94,1147499,2099,3,ARSON,451(C) PC ARSON STRUC/LAND,4,4C,1227,2016-01-03T08:00:00.000Z,00:10:58
95,1147503,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6E,1102,2016-01-02T08:00:00.000Z,00:20:20
96,1147505,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,3,3M,0732,2016-01-03T08:00:00.000Z,00:12:06
97,1147506,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,1,1B,0435,2016-01-03T08:00:00.000Z,00:14:31
98,1147507,5212,57,WEAPON OFFENSE,21810 POSS METAL KNUCKLES-FEL,6,6C,1441,2016-01-03T08:00:00.000Z,00:19:46
99,1147508,3599,50,NARCOTICS,4573.5 BRING DRUGS INTO JAIL,4,4A,0965,2016-01-01T08:00:00.000Z,00:15:26
100,1147509,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4A,1221,2016-01-01T08:00:00.000Z,00:18:13
101,1147510,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2A,0222,2016-01-03T08:00:00.000Z,00:11:21
